Operations_ID,Location_ID,Date,Equipment_ID,Equipment_Name,Equipment_Type,Usage_Count,Usage_Time_Minutes,Utilization_Rate
"OP-LOC003-20240404","LOC003","2024-04-04","EQ012","Intraoral Scanner","Imaging",5,100,"0.21"
"OP-LOC001-20240405","LOC001","2024-04-05","EQ001","Digital X-Ray Machine","Imaging",13,195,"0.36"
"OP-LOC001-20240405","LOC001","2024-04-05","EQ002","Panoramic X-Ray","Imaging",5,100,"0.19"
"OP-LOC001-20240405","LOC001","2024-04-05","EQ003","CBCT Scanner","Imaging",3,90,"0.17"
"OP-LOC001-20240405","LOC001","2024-04-05","EQ004","Dental Chair 1","Treatment",9,405,"0.75"
"OP-LOC001-20240405","LOC001","2024-04-05","EQ005","Dental Chair 2","Treatment",9,405,"0.75"
"OP-LOC001-20240405","LOC001","2024-04-05","EQ006","Dental Chair 3","Treatment",10,450,"0.83"
"OP-LOC001-20240405","LOC001","2024-04-05","EQ007","Dental Chair 4","Treatment",9,405,"0.75"
"OP-LOC001-20240405","LOC001","2024-04-05","EQ008","Dental Chair 5","Treatment",9,405,"0.75"
"OP-LOC001-20240405","LOC001","2024-04-05","EQ009","CAD/CAM System","Restoration",2,120,"0.22"
"OP-LOC001-20240405","LOC001","2024-04-05","EQ010","Sterilization Unit","Sterilization",13,390,"0.72"
"OP-LOC001-20240405","LOC001","2024-04-05","EQ011","Dental Laser","Treatment",4,100,"0.19"
"OP-LOC001-20240405","LOC001","2024-04-05","EQ012","Intraoral Scanner","Imaging",4,80,"0.15"
"OP-LOC002-20240405","LOC002","2024-04-05","EQ001","Digital X-Ray Machine","Imaging",13,195,"0.33"
"OP-LOC002-20240405","LOC002","2024-04-05","EQ002","Panoramic X-Ray","Imaging",6,120,"0.20"
"OP-LOC002-20240405","LOC002","2024-04-05","EQ004","Dental Chair 1","Treatment",9,405,"0.68"
"OP-LOC002-20240405","LOC002","2024-04-05","EQ005","Dental Chair 2","Treatment",8,360,"0.60"
"OP-LOC002-20240405","LOC002","2024-04-05","EQ006","Dental Chair 3","Treatment",9,405,"0.68"
"OP-LOC002-20240405","LOC002","2024-04-05","EQ007","Dental Chair 4","Treatment",10,450,"0.75"
"OP-LOC002-20240405","LOC002","2024-04-05","EQ010","Sterilization Unit","Sterilization",13,390,"0.65"
"OP-LOC002-20240405","LOC002","2024-04-05","EQ011","Dental Laser","Treatment",4,100,"0.17"
"OP-LOC002-20240405","LOC002","2024-04-05","EQ012","Intraoral Scanner","Imaging",6,120,"0.20"
"OP-LOC003-20240405","LOC003","2024-04-05","EQ001","Digital X-Ray Machine","Imaging",12,180,"0.38"
"OP-LOC003-20240405","LOC003","2024-04-05","EQ004","Dental Chair 1","Treatment",11,495,"0.95"
"OP-LOC003-20240405","LOC003","2024-04-05","EQ005","Dental Chair 2","Treatment",11,495,"0.95"
"OP-LOC003-20240405","LOC003","2024-04-05","EQ006","Dental Chair 3","Treatment",12,540,"0.95"
"OP-LOC003-20240405","LOC003","2024-04-05","EQ010","Sterilization Unit","Sterilization",13,390,"0.81"
"OP-LOC003-20240405","LOC003","2024-04-05","EQ012","Intraoral Scanner","Imaging",5,100,"0.21"
"OP-LOC001-20240406","LOC001","2024-04-06","EQ001","Digital X-Ray Machine","Imaging",3,45,"0.17"
"OP-LOC001-20240406","LOC001","2024-04-06","EQ002","Panoramic X-Ray","Imaging",3,60,"0.22"
"OP-LOC001-20240406","LOC001","2024-04-06","EQ003","CBCT Scanner","Imaging",1,30,"0.11"
"OP-LOC001-20240406","LOC001","2024-04-06","EQ004","Dental Chair 1","Treatment",4,180,"0.67"
"OP-LOC001-20240406","LOC001","2024-04-06","EQ005","Dental Chair 2","Treatment",3,135,"0.50"
"OP-LOC001-20240406","LOC001","2024-04-06","EQ006","Dental Chair 3","Treatment",4,180,"0.67"
"OP-LOC001-20240406","LOC001","2024-04-06","EQ007","Dental Chair 4","Treatment",3,135,"0.50"
"OP-LOC001-20240406","LOC001","2024-04-06","EQ008","Dental Chair 5","Treatment",3,135,"0.50"
"OP-LOC001-20240406","LOC001","2024-04-06","EQ009","CAD/CAM System","Restoration",1,60,"0.22"
"OP-LOC001-20240406","LOC001","2024-04-06","EQ010","Sterilization Unit","Sterilization",5,150,"0.56"
"OP-LOC001-20240406","LOC001","2024-04-06","EQ011","Dental Laser","Treatment",2,50,"0.19"
"OP-LOC001-20240406","LOC001","2024-04-06","EQ012","Intraoral Scanner","Imaging",2,40,"0.15"
"OP-LOC002-20240406","LOC002","2024-04-06","EQ001","Digital X-Ray Machine","Imaging",4,60,"0.20"
"OP-LOC002-20240406","LOC002","2024-04-06","EQ002","Panoramic X-Ray","Imaging",2,40,"0.13"
"OP-LOC002-20240406","LOC002","2024-04-06","EQ004","Dental Chair 1","Treatment",4,180,"0.60"
"OP-LOC002-20240406","LOC002","2024-04-06","EQ005","Dental Chair 2","Treatment",3,135,"0.45"
"OP-LOC002-20240406","LOC002","2024-04-06","EQ006","Dental Chair 3","Treatment",4,180,"0.60"
"OP-LOC002-20240406","LOC002","2024-04-06","EQ007","Dental Chair 4","Treatment",4,180,"0.60"
"OP-LOC002-20240406","LOC002","2024-04-06","EQ010","Sterilization Unit","Sterilization",5,150,"0.50"
"OP-LOC002-20240406","LOC002","2024-04-06","EQ011","Dental Laser","Treatment",2,50,"0.17"
"OP-LOC002-20240406","LOC002","2024-04-06","EQ012","Intraoral Scanner","Imaging",2,40,"0.13"
"OP-LOC003-20240406","LOC003","2024-04-06","EQ001","Digital X-Ray Machine","Imaging",4,60,"0.25"
"OP-LOC003-20240406","LOC003","2024-04-06","EQ004","Dental Chair 1","Treatment",3,135,"0.56"
"OP-LOC003-20240406","LOC003","2024-04-06","EQ005","Dental Chair 2","Treatment",3,135,"0.56"
"OP-LOC003-20240406","LOC003","2024-04-06","EQ006","Dental Chair 3","Treatment",3,135,"0.56"
"OP-LOC003-20240406","LOC003","2024-04-06","EQ010","Sterilization Unit","Sterilization",4,120,"0.50"
"OP-LOC003-20240406","LOC003","2024-04-06","EQ012","Intraoral Scanner","Imaging",1,20,"0.08"
"OP-LOC001-20240408","LOC001","2024-04-08","EQ001","Digital X-Ray Machine","Imaging",17,255,"0.47"
"OP-LOC001-20240408","LOC001","2024-04-08","EQ002","Panoramic X-Ray","Imaging",7,140,"0.26"
"OP-LOC001-20240408","LOC001","2024-04-08","EQ003","CBCT Scanner","Imaging",4,120,"0.22"
"OP-LOC001-20240408","LOC001","2024-04-08","EQ004","Dental Chair 1","Treatment",11,495,"0.92"
"OP-LOC001-20240408","LOC001","2024-04-08","EQ005","Dental Chair 2","Treatment",16,720,"0.95"
"OP-LOC001-20240408","LOC001","2024-04-08","EQ006","Dental Chair 3","Treatment",11,495,"0.92"
"OP-LOC001-20240408","LOC001","2024-04-08","EQ007","Dental Chair 4","Treatment",14,630,"0.95"
"OP-LOC001-20240408","LOC001","2024-04-08","EQ008","Dental Chair 5","Treatment",15,675,"0.95"
"OP-LOC001-20240408","LOC001","2024-04-08","EQ009","CAD/CAM System","Restoration",3,180,"0.33"
"OP-LOC001-20240408","LOC001","2024-04-08","EQ010","Sterilization Unit","Sterilization",16,480,"0.89"
"OP-LOC001-20240408","LOC001","2024-04-08","EQ011","Dental Laser","Treatment",5,125,"0.23"
"OP-LOC001-20240408","LOC001","2024-04-08","EQ012","Intraoral Scanner","Imaging",6,120,"0.22"
"OP-LOC002-20240408","LOC002","2024-04-08","EQ001","Digital X-Ray Machine","Imaging",14,210,"0.35"
"OP-LOC002-20240408","LOC002","2024-04-08","EQ002","Panoramic X-Ray","Imaging",8,160,"0.27"
"OP-LOC002-20240408","LOC002","2024-04-08","EQ004","Dental Chair 1","Treatment",13,585,"0.95"
"OP-LOC002-20240408","LOC002","2024-04-08","EQ005","Dental Chair 2","Treatment",12,540,"0.90"
"OP-LOC002-20240408","LOC002","2024-04-08","EQ006","Dental Chair 3","Treatment",12,540,"0.90"
"OP-LOC002-20240408","LOC002","2024-04-08","EQ007","Dental Chair 4","Treatment",16,720,"0.95"
"OP-LOC002-20240408","LOC002","2024-04-08","EQ010","Sterilization Unit","Sterilization",23,690,"0.95"
"OP-LOC002-20240408","LOC002","2024-04-08","EQ011","Dental Laser","Treatment",5,125,"0.21"
"OP-LOC002-20240408","LOC002","2024-04-08","EQ012","Intraoral Scanner","Imaging",6,120,"0.20"
"OP-LOC003-20240408","LOC003","2024-04-08","EQ001","Digital X-Ray Machine","Imaging",17,255,"0.53"
"OP-LOC003-20240408","LOC003","2024-04-08","EQ004","Dental Chair 1","Treatment",14,630,"0.95"
"OP-LOC003-20240408","LOC003","2024-04-08","EQ005","Dental Chair 2","Treatment",14,630,"0.95"
"OP-LOC003-20240408","LOC003","2024-04-08","EQ006","Dental Chair 3","Treatment",13,585,"0.95"
"OP-LOC003-20240408","LOC003","2024-04-08","EQ010","Sterilization Unit","Sterilization",21,630,"0.95"
"OP-LOC003-20240408","LOC003","2024-04-08","EQ012","Intraoral Scanner","Imaging",5,100,"0.21"
"OP-LOC001-20240409","LOC001","2024-04-09","EQ001","Digital X-Ray Machine","Imaging",17,255,"0.47"
"OP-LOC001-20240409","LOC001","2024-04-09","EQ002","Panoramic X-Ray","Imaging",10,200,"0.37"
"OP-LOC001-20240409","LOC001","2024-04-09","EQ003","CBCT Scanner","Imaging",5,150,"0.28"
"OP-LOC001-20240409","LOC001","2024-04-09","EQ004","Dental Chair 1","Treatment",16,720,"0.95"
"OP-LOC001-20240409","LOC001","2024-04-09","EQ005","Dental Chair 2","Treatment",11,495,"0.92"
"OP-LOC001-20240409","LOC001","2024-04-09","EQ006","Dental Chair 3","Treatment",12,540,"0.95"
"OP-LOC001-20240409","LOC001","2024-04-09","EQ007","Dental Chair 4","Treatment",15,675,"0.95"
"OP-LOC001-20240409","LOC001","2024-04-09","EQ008","Dental Chair 5","Treatment",12,540,"0.95"
"OP-LOC001-20240409","LOC001","2024-04-09","EQ009","CAD/CAM System","Restoration",3,180,"0.33"
"OP-LOC001-20240409","LOC001","2024-04-09","EQ010","Sterilization Unit","Sterilization",24,720,"0.95"
"OP-LOC001-20240409","LOC001","2024-04-09","EQ011","Dental Laser","Treatment",6,150,"0.28"
"OP-LOC001-20240409","LOC001","2024-04-09","EQ012","Intraoral Scanner","Imaging",6,120,"0.22"
"OP-LOC002-20240409","LOC002","2024-04-09","EQ001","Digital X-Ray Machine","Imaging",20,300,"0.50"
"OP-LOC002-20240409","LOC002","2024-04-09","EQ002","Panoramic X-Ray","Imaging",9,180,"0.30"
"OP-LOC002-20240409","LOC002","2024-04-09","EQ004","Dental Chair 1","Treatment",15,675,"0.95"
"OP-LOC002-20240409","LOC002","2024-04-09","EQ005","Dental Chair 2","Treatment",14,630,"0.95"
"OP-LOC002-20240409","LOC002","2024-04-09","EQ006","Dental Chair 3","Treatment",15,675,"0.95"
"OP-LOC002-20240409","LOC002","2024-04-09","EQ007","Dental Chair 4","Treatment",13,585,"0.95"
"OP-LOC002-20240409","LOC002","2024-04-09","EQ010","Sterilization Unit","Sterilization",18,540,"0.90"
"OP-LOC002-20240409","LOC002","2024-04-09","EQ011","Dental Laser","Treatment",5,125,"0.21"
"OP-LOC002-20240409","LOC002","2024-04-09","EQ012","Intraoral Scanner","Imaging",6,120,"0.20"
"OP-LOC003-20240409","LOC003","2024-04-09","EQ001","Digital X-Ray Machine","Imaging",20,300,"0.63"
"OP-LOC003-20240409","LOC003","2024-04-09","EQ004","Dental Chair 1","Treatment",13,585,"0.95"
"OP-LOC003-20240409","LOC003","2024-04-09","EQ005","Dental Chair 2","Treatment",17,765,"0.95"
"OP-LOC003-20240409","LOC003","2024-04-09","EQ006","Dental Chair 3","Treatment",15,675,"0.95"
"OP-LOC003-20240409","LOC003","2024-04-09","EQ010","Sterilization Unit","Sterilization",22,660,"0.95"
"OP-LOC003-20240409","LOC003","2024-04-09","EQ012","Intraoral Scanner","Imaging",6,120,"0.25"
"OP-LOC001-20240410","LOC001","2024-04-10","EQ001","Digital X-Ray Machine","Imaging",16,240,"0.44"
"OP-LOC001-20240410","LOC001","2024-04-10","EQ002","Panoramic X-Ray","Imaging",8,160,"0.30"
"OP-LOC001-20240410","LOC001","2024-04-10","EQ003","CBCT Scanner","Imaging",3,90,"0.17"
"OP-LOC001-20240410","LOC001","2024-04-10","EQ004","Dental Chair 1","Treatment",13,585,"0.95"
"OP-LOC001-20240410","LOC001","2024-04-10","EQ005","Dental Chair 2","Treatment",14,630,"0.95"
"OP-LOC001-20240410","LOC001","2024-04-10","EQ006","Dental Chair 3","Treatment",13,585,"0.95"
"OP-LOC001-20240410","LOC001","2024-04-10","EQ007","Dental Chair 4","Treatment",14,630,"0.95"
"OP-LOC001-20240410","LOC001","2024-04-10","EQ008","Dental Chair 5","Treatment",13,585,"0.95"
"OP-LOC001-20240410","LOC001","2024-04-10","EQ009","CAD/CAM System","Restoration",3,180,"0.33"
"OP-LOC001-20240410","LOC001","2024-04-10","EQ010","Sterilization Unit","Sterilization",20,600,"0.95"
"OP-LOC001-20240410","LOC001","2024-04-10","EQ011","Dental Laser","Treatment",5,125,"0.23"
"OP-LOC001-20240410","LOC001","2024-04-10","EQ012","Intraoral Scanner","Imaging",7,140,"0.26"
"OP-LOC002-20240410","LOC002","2024-04-10","EQ001","Digital X-Ray Machine","Imaging",17,255,"0.42"
"OP-LOC002-20240410","LOC002","2024-04-10","EQ002","Panoramic X-Ray","Imaging",7,140,"0.23"
"OP-LOC002-20240410","LOC002","2024-04-10","EQ004","Dental Chair 1","Treatment",15,675,"0.95"
"OP-LOC002-20240410","LOC002","2024-04-10","EQ005","Dental Chair 2","Treatment",16,720,"0.95"
"OP-LOC002-20240410","LOC002","2024-04-10","EQ006","Dental Chair 3","Treatment",12,540,"0.90"
"OP-LOC002-20240410","LOC002","2024-04-10","EQ007","Dental Chair 4","Treatment",14,630,"0.95"
"OP-LOC002-20240410","LOC002","2024-04-10","EQ010","Sterilization Unit","Sterilization",23,690,"0.95"
"OP-LOC002-20240410","LOC002","2024-04-10","EQ011","Dental Laser","Treatment",5,125,"0.21"
"OP-LOC002-20240410","LOC002","2024-04-10","EQ012","Intraoral Scanner","Imaging",8,160,"0.27"
"OP-LOC003-20240410","LOC003","2024-04-10","EQ001","Digital X-Ray Machine","Imaging",18,270,"0.56"
"OP-LOC003-20240410","LOC003","2024-04-10","EQ004","Dental Chair 1","Treatment",13,585,"0.95"
"OP-LOC003-20240410","LOC003","2024-04-10","EQ005","Dental Chair 2","Treatment",13,585,"0.95"
"OP-LOC003-20240410","LOC003","2024-04-10","EQ006","Dental Chair 3","Treatment",13,585,"0.95"
"OP-LOC003-20240410","LOC003","2024-04-10","EQ010","Sterilization Unit","Sterilization",20,600,"0.95"
"OP-LOC003-20240410","LOC003","2024-04-10","EQ012","Intraoral Scanner","Imaging",6,120,"0.25"
"OP-LOC001-20240411","LOC001","2024-04-11","EQ001","Digital X-Ray Machine","Imaging",15,225,"0.42"
"OP-LOC001-20240411","LOC001","2024-04-11","EQ002","Panoramic X-Ray","Imaging",7,140,"0.26"
"OP-LOC001-20240411","LOC001","2024-04-11","EQ003","CBCT Scanner","Imaging",4,120,"0.22"
"OP-LOC001-20240411","LOC001","2024-04-11","EQ004","Dental Chair 1","Treatment",14,630,"0.95"
"OP-LOC001-20240411","LOC001","2024-04-11","EQ005","Dental Chair 2","Treatment",13,585,"0.95"
"OP-LOC001-20240411","LOC001","2024-04-11","EQ006","Dental Chair 3","Treatment",10,450,"0.83"
"OP-LOC001-20240411","LOC001","2024-04-11","EQ007","Dental Chair 4","Treatment",14,630,"0.95"
"OP-LOC001-20240411","LOC001","2024-04-11","EQ008","Dental Chair 5","Treatment",12,540,"0.95"
"OP-LOC001-20240411","LOC001","2024-04-11","EQ009","CAD/CAM System","Restoration",2,120,"0.22"
"OP-LOC001-20240411","LOC001","2024-04-11","EQ010","Sterilization Unit","Sterilization",21,630,"0.95"
"OP-LOC001-20240411","LOC001","2024-04-11","EQ011","Dental Laser","Treatment",4,100,"0.19"
"OP-LOC001-20240411","LOC001","2024-04-11","EQ012","Intraoral Scanner","Imaging",5,100,"0.19"
"OP-LOC002-20240411","LOC002","2024-04-11","EQ001","Digital X-Ray Machine","Imaging",12,180,"0.30"
"OP-LOC002-20240411","LOC002","2024-04-11","EQ002","Panoramic X-Ray","Imaging",6,120,"0.20"
"OP-LOC002-20240411","LOC002","2024-04-11","EQ004","Dental Chair 1","Treatment",13,585,"0.95"
"OP-LOC002-20240411","LOC002","2024-04-11","EQ005","Dental Chair 2","Treatment",10,450,"0.75"
"OP-LOC002-20240411","LOC002","2024-04-11","EQ006","Dental Chair 3","Treatment",13,585,"0.95"
"OP-LOC002-20240411","LOC002","2024-04-11","EQ007","Dental Chair 4","Treatment",11,495,"0.82"
"OP-LOC002-20240411","LOC002","2024-04-11","EQ010","Sterilization Unit","Sterilization",15,450,"0.75"
"OP-LOC002-20240411","LOC002","2024-04-11","EQ011","Dental Laser","Treatment",5,125,"0.21"
"OP-LOC002-20240411","LOC002","2024-04-11","EQ012","Intraoral Scanner","Imaging",6,120,"0.20"
"OP-LOC003-20240411","LOC003","2024-04-11","EQ001","Digital X-Ray Machine","Imaging",16,240,"0.50"
"OP-LOC003-20240411","LOC003","2024-04-11","EQ004","Dental Chair 1","Treatment",12,540,"0.95"
"OP-LOC003-20240411","LOC003","2024-04-11","EQ005","Dental Chair 2","Treatment",11,495,"0.95"
"OP-LOC003-20240411","LOC003","2024-04-11","EQ006","Dental Chair 3","Treatment",17,765,"0.95"
"OP-LOC003-20240411","LOC003","2024-04-11","EQ010","Sterilization Unit","Sterilization",23,690,"0.95"
"OP-LOC003-20240411","LOC003","2024-04-11","EQ012","Intraoral Scanner","Imaging",8,160,"0.33"
"OP-LOC001-20240412","LOC001","2024-04-12","EQ001","Digital X-Ray Machine","Imaging",12,180,"0.33"
"OP-LOC001-20240412","LOC001","2024-04-12","EQ002","Panoramic X-Ray","Imaging",6,120,"0.22"
"OP-LOC001-20240412","LOC001","2024-04-12","EQ003","CBCT Scanner","Imaging",2,60,"0.11"
"OP-LOC001-20240412","LOC001","2024-04-12","EQ004","Dental Chair 1","Treatment",10,450,"0.83"
"OP-LOC001-20240412","LOC001","2024-04-12","EQ005","Dental Chair 2","Treatment",12,540,"0.95"
"OP-LOC001-20240412","LOC001","2024-04-12","EQ006","Dental Chair 3","Treatment",10,450,"0.83"
"OP-LOC001-20240412","LOC001","2024-04-12","EQ007","Dental Chair 4","Treatment",10,450,"0.83"
"OP-LOC001-20240412","LOC001","2024-04-12","EQ008","Dental Chair 5","Treatment",8,360,"0.67"
"OP-LOC001-20240412","LOC001","2024-04-12","EQ009","CAD/CAM System","Restoration",2,120,"0.22"
"OP-LOC001-20240412","LOC001","2024-04-12","EQ010","Sterilization Unit","Sterilization",17,510,"0.94"
"OP-LOC001-20240412","LOC001","2024-04-12","EQ011","Dental Laser","Treatment",5,125,"0.23"
"OP-LOC001-20240412","LOC001","2024-04-12","EQ012","Intraoral Scanner","Imaging",5,100,"0.19"
"OP-LOC002-20240412","LOC002","2024-04-12","EQ001","Digital X-Ray Machine","Imaging",12,180,"0.30"
"OP-LOC002-20240412","LOC002","2024-04-12","EQ002","Panoramic X-Ray","Imaging",7,140,"0.23"
"OP-LOC002-20240412","LOC002","2024-04-12","EQ004","Dental Chair 1","Treatment",8,360,"0.60"
"OP-LOC002-20240412","LOC002","2024-04-12","EQ005","Dental Chair 2","Treatment",11,495,"0.82"
"OP-LOC002-20240412","LOC002","2024-04-12","EQ006","Dental Chair 3","Treatment",10,450,"0.75"
"OP-LOC002-20240412","LOC002","2024-04-12","EQ007","Dental Chair 4","Treatment",9,405,"0.68"
"OP-LOC002-20240412","LOC002","2024-04-12","EQ010","Sterilization Unit","Sterilization",16,480,"0.80"
"OP-LOC002-20240412","LOC002","2024-04-12","EQ011","Dental Laser","Treatment",3,75,"0.13"
"OP-LOC002-20240412","LOC002","2024-04-12","EQ012","Intraoral Scanner","Imaging",5,100,"0.17"
"OP-LOC003-20240412","LOC003","2024-04-12","EQ001","Digital X-Ray Machine","Imaging",12,180,"0.38"
"OP-LOC003-20240412","LOC003","2024-04-12","EQ004","Dental Chair 1","Treatment",10,450,"0.94"
"OP-LOC003-20240412","LOC003","2024-04-12","EQ005","Dental Chair 2","Treatment",10,450,"0.94"
"OP-LOC003-20240412","LOC003","2024-04-12","EQ006","Dental Chair 3","Treatment",11,495,"0.95"
"OP-LOC003-20240412","LOC003","2024-04-12","EQ010","Sterilization Unit","Sterilization",13,390,"0.81"
"OP-LOC003-20240412","LOC003","2024-04-12","EQ012","Intraoral Scanner","Imaging",5,100,"0.21"
"OP-LOC001-20240413","LOC001","2024-04-13","EQ001","Digital X-Ray Machine","Imaging",3,45,"0.17"
"OP-LOC001-20240413","LOC001","2024-04-13","EQ002","Panoramic X-Ray","Imaging",2,40,"0.15"
"OP-LOC001-20240413","LOC001","2024-04-13","EQ003","CBCT Scanner","Imaging",1,30,"0.11"
"OP-LOC001-20240413","LOC001","2024-04-13","EQ004","Dental Chair 1","Treatment",3,135,"0.50"
"OP-LOC001-20240413","LOC001","2024-04-13","EQ005","Dental Chair 2","Treatment",3,135,"0.50"
"OP-LOC001-20240413","LOC001","2024-04-13","EQ006","Dental Chair 3","Treatment",2,90,"0.33"
"OP-LOC001-20240413","LOC001","2024-04-13","EQ007","Dental Chair 4","Treatment",3,135,"0.50"
"OP-LOC001-20240413","LOC001","2024-04-13","EQ008","Dental Chair 5","Treatment",3,135,"0.50"
"OP-LOC001-20240413","LOC001","2024-04-13","EQ009","CAD/CAM System","Restoration",1,60,"0.22"
"OP-LOC001-20240413","LOC001","2024-04-13","EQ010","Sterilization Unit","Sterilization",5,150,"0.56"
"OP-LOC001-20240413","LOC001","2024-04-13","EQ011","Dental Laser","Treatment",1,25,"0.09"
"OP-LOC001-20240413","LOC001","2024-04-13","EQ012","Intraoral Scanner","Imaging",2,40,"0.15"
"OP-LOC002-20240413","LOC002","2024-04-13","EQ001","Digital X-Ray Machine","Imaging",3,45,"0.15"
"OP-LOC002-20240413","LOC002","2024-04-13","EQ002","Panoramic X-Ray","Imaging",2,40,"0.13"
"OP-LOC002-20240413","LOC002","2024-04-13","EQ004","Dental Chair 1","Treatment",2,90,"0.30"
"OP-LOC002-20240413","LOC002","2024-04-13","EQ005","Dental Chair 2","Treatment",3,135,"0.45"
"OP-LOC002-20240413","LOC002","2024-04-13","EQ006","Dental Chair 3","Treatment",2,90,"0.30"
"OP-LOC002-20240413","LOC002","2024-04-13","EQ007","Dental Chair 4","Treatment",2,90,"0.30"
"OP-LOC002-20240413","LOC002","2024-04-13","EQ010","Sterilization Unit","Sterilization",4,120,"0.40"
"OP-LOC002-20240413","LOC002","2024-04-13","EQ011","Dental Laser","Treatment",1,25,"0.08"
"OP-LOC002-20240413","LOC002","2024-04-13","EQ012","Intraoral Scanner","Imaging",1,20,"0.07"
"OP-LOC003-20240413","LOC003","2024-04-13","EQ001","Digital X-Ray Machine","Imaging",4,60,"0.25"
"OP-LOC003-20240413","LOC003","2024-04-13","EQ004","Dental Chair 1","Treatment",3,135,"0.56"
"OP-LOC003-20240413","LOC003","2024-04-13","EQ005","Dental Chair 2","Treatment",3,135,"0.56"
"OP-LOC003-20240413","LOC003","2024-04-13","EQ006","Dental Chair 3","Treatment",4,180,"0.75"
"OP-LOC003-20240413","LOC003","2024-04-13","EQ010","Sterilization Unit","Sterilization",5,150,"0.63"
"OP-LOC003-20240413","LOC003","2024-04-13","EQ012","Intraoral Scanner","Imaging",2,40,"0.17"
"OP-LOC001-20240415","LOC001","2024-04-15","EQ001","Digital X-Ray Machine","Imaging",13,195,"0.36"
"OP-LOC001-20240415","LOC001","2024-04-15","EQ002","Panoramic X-Ray","Imaging",7,140,"0.26"
"OP-LOC001-20240415","LOC001","2024-04-15","EQ003","CBCT Scanner","Imaging",3,90,"0.17"
"OP-LOC001-20240415","LOC001","2024-04-15","EQ004","Dental Chair 1","Treatment",15,675,"0.95"
"OP-LOC001-20240415","LOC001","2024-04-15","EQ005","Dental Chair 2","Treatment",14,630,"0.95"
"OP-LOC001-20240415","LOC001","2024-04-15","EQ006","Dental Chair 3","Treatment",13,585,"0.95"
"OP-LOC001-20240415","LOC001","2024-04-15","EQ007","Dental Chair 4","Treatment",14,630,"0.95"
"OP-LOC001-20240415","LOC001","2024-04-15","EQ008","Dental Chair 5","Treatment",15,675,"0.95"
"OP-LOC001-20240415","LOC001","2024-04-15","EQ009","CAD/CAM System","Restoration",3,180,"0.33"
"OP-LOC001-20240415","LOC001","2024-04-15","EQ010","Sterilization Unit","Sterilization",22,660,"0.95"
"OP-LOC001-20240415","LOC001","2024-04-15","EQ011","Dental Laser","Treatment",5,125,"0.23"
"OP-LOC001-20240415","LOC001","2024-04-15","EQ012","Intraoral Scanner","Imaging",7,140,"0.26"
"OP-LOC002-20240415","LOC002","2024-04-15","EQ001","Digital X-Ray Machine","Imaging",14,210,"0.35"
"OP-LOC002-20240415","LOC002","2024-04-15","EQ002","Panoramic X-Ray","Imaging",9,180,"0.30"
"OP-LOC002-20240415","LOC002","2024-04-15","EQ004","Dental Chair 1","Treatment",12,540,"0.90"
"OP-LOC002-20240415","LOC002","2024-04-15","EQ005","Dental Chair 2","Treatment",14,630,"0.95"
"OP-LOC002-20240415","LOC002","2024-04-15","EQ006","Dental Chair 3","Treatment",13,585,"0.95"
"OP-LOC002-20240415","LOC002","2024-04-15","EQ007","Dental Chair 4","Treatment",16,720,"0.95"
"OP-LOC002-20240415","LOC002","2024-04-15","EQ010","Sterilization Unit","Sterilization",16,480,"0.80"
"OP-LOC002-20240415","LOC002","2024-04-15","EQ011","Dental Laser","Treatment",4,100,"0.17"
"OP-LOC002-20240415","LOC002","2024-04-15","EQ012","Intraoral Scanner","Imaging",6,120,"0.20"
"OP-LOC003-20240415","LOC003","2024-04-15","EQ001","Digital X-Ray Machine","Imaging",12,180,"0.38"
"OP-LOC003-20240415","LOC003","2024-04-15","EQ004","Dental Chair 1","Treatment",13,585,"0.95"
"OP-LOC003-20240415","LOC003","2024-04-15","EQ005","Dental Chair 2","Treatment",12,540,"0.95"
"OP-LOC003-20240415","LOC003","2024-04-15","EQ006","Dental Chair 3","Treatment",13,585,"0.95"
"OP-LOC003-20240415","LOC003","2024-04-15","EQ010","Sterilization Unit","Sterilization",17,510,"0.95"
"OP-LOC003-20240415","LOC003","2024-04-15","EQ012","Intraoral Scanner","Imaging",5,100,"0.21"
"OP-LOC001-20240416","LOC001","2024-04-16","EQ001","Digital X-Ray Machine","Imaging",16,240,"0.44"
"OP-LOC001-20240416","LOC001","2024-04-16","EQ002","Panoramic X-Ray","Imaging",8,160,"0.30"
"OP-LOC001-20240416","LOC001","2024-04-16","EQ003","CBCT Scanner","Imaging",4,120,"0.22"
"OP-LOC001-20240416","LOC001","2024-04-16","EQ004","Dental Chair 1","Treatment",13,585,"0.95"
"OP-LOC001-20240416","LOC001","2024-04-16","EQ005","Dental Chair 2","Treatment",15,675,"0.95"
"OP-LOC001-20240416","LOC001","2024-04-16","EQ006","Dental Chair 3","Treatment",12,540,"0.95"
"OP-LOC001-20240416","LOC001","2024-04-16","EQ007","Dental Chair 4","Treatment",15,675,"0.95"
"OP-LOC001-20240416","LOC001","2024-04-16","EQ008","Dental Chair 5","Treatment",14,630,"0.95"
"OP-LOC001-20240416","LOC001","2024-04-16","EQ009","CAD/CAM System","Restoration",2,120,"0.22"
"OP-LOC001-20240416","LOC001","2024-04-16","EQ010","Sterilization Unit","Sterilization",18,540,"0.95"
"OP-LOC001-20240416","LOC001","2024-04-16","EQ011","Dental Laser","Treatment",6,150,"0.28"
