Financial_ID,Location_ID,Location_Name,Date,Year,Month,Period,Total_Revenue,Revenue_Diagnostic,Revenue_Preventive,Revenue_Restorative,Revenue_Endodontic,Revenue_Periodontic,Revenue_Prosthodontic,Revenue_Oral_Surgery,Revenue_Orthodontic,Revenue_Implant,Revenue_Adjunctive,Total_Expenses,Labor_Clinical,Labor_Administrative,Supplies_Clinical,Supplies_Office,Rent_Lease,Utilities,Equipment_Costs,Marketing,Insurance,Professional_Fees,Continuing_Education,Lab_Fees,Software_IT,Travel,Miscellaneous,EBITDA,EBITDA_Margin,Labor_Cost_Percentage,Supply_Cost_Percentage,Total_AR,AR_Current,AR_31_60,AR_61_90,AR_91_Plus,DSO,Total_Claims_Submitted,Claims_Outstanding,Claims_Denied,Avg_Days_To_Payment,Collections_Expected,Collections_Actual,Collection_Rate,Total_Procedures,Completed_Procedures,Cancelled_Procedures,Total_Patient_Visits,New_Patients,Returning_Patients,Patient_Retention_Rate,Revenue_Per_Patient,Chair_Capacity,Total_Chair_Hours,Used_Chair_Hours,Chair_Utilization,Payor_Delta_Dental,Payor_Cigna_Dental,Payor_Aetna,Payor_MetLife,Payor_Guardian,Payor_United_Healthcare,Payor_Self_Pay,Treatment_Plans_Presented,Treatment_Plans_Accepted,Treatment_Plans_Completed,Case_Acceptance_Rate,Treatment_Completion_Rate,Revenue_Per_Square_Foot,Marketing_ROI,Operating_Cash_Flow,Revenue_MoM_Change,Revenue_YoY_Change,EBITDA_MoM_Change,EBITDA_YoY_Change
"FIN-LOC003-202003","LOC003","East Valley Dental Care","2020-03-01",2020,3,"2020-03",123176,11432,25783,31925,9924,7577,13500,6750,8465,5412,2408,86107,27099,11086,8622,1232,7272,2464,3695,6159,3695,2464,1232,7391,1232,1232,1232,37069,"0.3009","0.3100","0.0800",156023,98294,34325,15602,15602,"38.0",657,217,26,26,110858,108641,"0.8820",610,592,37,427,68,359,"0.8100","288.47",3,528,385,"0.7300",36834,16185,13096,14138,11112,5767,26044,196,149,118,"0.7602","0.7919","51.32","3.00",22534.232000000004,"0.1204",0,"0.4377",0
"FIN-LOC003-202004","LOC003","East Valley Dental Care","2020-04-01",2020,4,"2020-04",132930,12678,27204,33345,12044,9799,13074,6735,9614,5877,2562,93676,26586,9305,10634,1329,7272,2659,5317,7976,2659,5317,1329,7976,2659,1329,1329,39254,"0.2953","0.2700","0.0900",181671,101736,38151,18167,12717,"41.0",709,227,21,37,119637,106477,"0.8010",563,535,34,394,91,303,"0.7600","337.39",3,528,375,"0.7100",35455,20820,18964,13880,10004,7421,26385,162,110,77,"0.6790","0.7000","55.39","2.50",12800.930000000008,"0.0792",0,"0.0589",0
"FIN-LOC003-202005","LOC003","East Valley Dental Care","2020-05-01",2020,5,"2020-05",146068,13576,26541,37371,13911,11105,14796,8313,10494,7093,2868,104994,30674,14607,7303,2921,7128,4382,4382,5843,4382,4382,1461,10225,1461,1461,4382,41074,"0.2812","0.3100","0.0700",165544,96016,38075,16554,14899,"34.0",779,234,39,40,131461,127517,"0.8730",630,586,19,441,88,353,"0.8500","331.22",3,528,401,"0.7600",45706,22194,17052,15675,11016,6592,27834,203,142,124,"0.6995","0.8732","60.86","3.75",22523.364,"0.0988",0,"0.0464",0
"FIN-LOC003-202006","LOC003","East Valley Dental Care","2020-06-01",2020,6,"2020-06",116476,10658,26999,25460,9379,7792,11960,6335,10610,5151,2132,84074,22130,10483,8153,1165,7200,3494,4659,4659,4659,3494,1165,8153,1165,1165,2330,32402,"0.2782","0.2800","0.0800",139771,79669,29352,13977,8386,"36.0",621,224,31,26,104828,94346,"0.8100",415,386,8,291,52,239,"0.8200","400.26",3,528,396,"0.7500",33488,16046,13256,10581,10605,5988,26511,113,85,65,"0.7522","0.7647","48.53","3.75",10271.560000000012,"-0.2026",0,"-0.2111",0
"FIN-LOC003-202007","LOC003","East Valley Dental Care","2020-07-01",2020,7,"2020-07",143618,15944,26822,35390,11563,10431,13262,7004,11802,8419,2980,103567,27287,11489,11489,1436,7344,1436,5745,7181,2872,4309,1436,11489,4309,1436,4309,40051,"0.2789","0.2700","0.0900",167554,107235,36862,18431,13404,"35.0",766,291,23,29,129256,116331,"0.8100",584,555,18,409,90,319,"0.8800","351.14",3,528,385,"0.7300",45286,20152,17209,14944,10627,8227,27172,139,95,82,"0.6835","0.8632","59.84","3.00",12763.580000000002,"0.2330",0,"0.2361",0
"FIN-LOC003-202008","LOC003","East Valley Dental Care","2020-08-01",2020,8,"2020-08",114956,11299,21702,27687,9486,8849,12194,6377,10023,5146,2193,82998,22991,8047,6897,2299,7128,2299,4598,6897,4598,3449,1150,6897,2299,1150,2299,31958,"0.2780","0.2700","0.0800",149443,88171,31383,13450,14944,"39.0",613,221,12,25,103460,92080,"0.8010",465,442,9,326,55,271,"0.8500","352.63",3,528,444,"0.8400",33472,19177,13389,11506,10042,5985,21385,98,73,61,"0.7449","0.8356","47.90","2.50",9081.756000000008,"-0.1996",0,"-0.2021",0
"FIN-LOC003-202009","LOC003","East Valley Dental Care","2020-09-01",2020,9,"2020-09",132431,14629,28745,30477,9753,9791,12961,5903,11293,6031,2849,94605,23838,13243,7946,2649,7200,1324,3973,6622,2649,5297,1324,10594,2649,1324,3973,37826,"0.2856","0.2800","0.0800",189818,113891,41760,22778,17084,"43.0",706,275,21,39,119188,112037,"0.8460",507,472,20,355,78,277,"0.8500","373.05",3,528,465,"0.8800",44689,19728,15138,12078,9126,5905,25767,114,83,66,"0.7281","0.7952","55.18","3.00",17431.626000000004,"0.1520",0,"0.1836",0
"FIN-LOC003-202010","LOC003","East Valley Dental Care","2020-10-01",2020,10,"2020-10",142461,16264,25432,31420,13248,10764,14638,7393,12065,8280,2957,105641,29917,9972,9972,2849,7344,1425,5698,9972,4274,2849,1425,12821,2849,1425,2849,36820,"0.2585","0.2800","0.0900",161456,100103,35520,14531,8073,"34.0",760,281,38,36,128215,125651,"0.8820",619,588,50,433,108,325,"0.8900","329.01",3,528,454,"0.8600",37993,20724,19342,15687,11513,7268,29934,195,119,104,"0.6103","0.8739","59.36","2.14",20009.602000000014,"0.0757",0,"-0.0266",0
"FIN-LOC003-202011","LOC003","East Valley Dental Care","2020-11-01",2020,11,"2020-11",142164,14491,28077,33964,12317,9615,13887,7321,12317,7246,2928,102305,29854,9951,9951,1422,7056,4265,7108,7108,4265,2843,1422,8530,4265,1422,2843,39859,"0.2804","0.2800","0.0800",203768,118185,48904,22414,14264,"43.0",758,250,30,28,127948,120271,"0.8460",585,567,23,410,66,344,"0.7600","346.74",3,528,417,"0.7900",39040,18436,19086,14459,12609,6724,31810,176,113,86,"0.6420","0.7611","59.23","3.00",17965.74399999999,"-0.0021",0,"0.0825",0
"FIN-LOC003-202012","LOC003","East Valley Dental Care","2020-12-01",2020,12,"2020-12",118276,12158,24317,29574,9814,7974,12597,5148,8412,6024,2256,85336,22472,10645,8279,1183,7272,1183,3548,5914,2366,3548,1183,11828,2366,1183,2366,32940,"0.2785","0.2800","0.0800",153759,98406,32289,16913,9226,"39.0",631,215,25,26,106448,101126,"0.8550",435,422,26,305,70,235,"0.7500","387.79",3,528,449,"0.8500",35456,17156,13420,11565,11387,7180,22112,146,114,93,"0.7808","0.8158","49.28","3.00",15789.98000000001,"-0.1680",0,"-0.1736",0
"FIN-LOC003-202101","LOC003","East Valley Dental Care","2021-01-01",2021,1,"2021-01",138547,13417,28811,31777,10621,8601,14970,7203,12428,7556,3164,111107,26324,13855,9698,2771,7200,4156,6927,9698,4156,5542,1385,12469,4156,1385,1385,27440,"0.1981","0.2900","0.0900",147783,85714,31034,14778,11823,"32.0",739,251,15,37,124692,112223,"0.8100",669,649,33,468,75,393,"0.8300","296.04",3,528,459,"0.8700",45666,19062,15417,14943,11060,6983,25416,229,165,140,"0.7205","0.8485","57.73","2.14",1116.070000000007,"0.1714","0.4659","-0.1670","0.0662"
"FIN-LOC003-202102","LOC003","East Valley Dental Care","2021-02-01",2021,2,"2021-02",124272,11043,22343,34028,10170,8719,11300,6292,11403,6741,2234,86805,23612,9942,7456,2485,7272,1243,4971,3728,3728,2485,1243,11184,3728,1243,2485,37467,"0.3015","0.2700","0.0800",132557,76883,33139,10605,9279,"32.0",663,259,27,32,111845,107371,"0.8640",536,515,21,375,75,300,"0.8900","331.39",3,528,417,"0.7900",41114,15373,13014,13228,8771,5839,26933,116,80,64,"0.6897","0.8000","51.78","5.00",20566.008,"-0.1030","0.1304","0.3654","0.4532"
"FIN-LOC003-202103","LOC003","East Valley Dental Care","2021-03-01",2021,3,"2021-03",161099,17200,29208,41784,12852,12381,14442,8276,13890,7627,3440,116676,30609,12888,11277,1611,7128,1611,6444,6444,6444,3222,1611,16110,4833,1611,4833,44423,"0.2757","0.2700","0.0800",182579,113199,41993,20084,12781,"34.0",859,283,26,29,144989,131940,"0.8190",671,651,47,470,85,385,"0.7700","342.76",3,528,422,"0.8000",48123,23797,19038,15336,15230,8902,30672,207,141,109,"0.6812","0.7730","67.12","3.75",15264.081000000006,"0.2963","0.3079","0.1857","0.1984"
"FIN-LOC003-202104","LOC003","East Valley Dental Care","2021-04-01",2021,4,"2021-04",175112,18494,31324,47485,14662,10147,19161,8997,12796,9080,2966,124522,35022,15760,14009,1751,7200,5253,5253,5253,3502,5253,1751,17511,1751,1751,3502,50590,"0.2889","0.2900","0.0900",180949,110379,37999,19904,16285,"31.0",934,308,19,35,157601,151297,"0.8640",739,724,52,517,93,424,"0.8300","338.71",3,528,412,"0.7800",55904,28500,18854,19000,12569,8495,31789,181,116,89,"0.6409","0.7672","72.96","5.00",26774.76800000001,"0.0870","0.3173","0.1388","0.2888"
"FIN-LOC003-202105","LOC003","East Valley Dental Care","2021-05-01",2021,5,"2021-05",152850,16722,25611,43312,11570,11178,15969,7156,11811,6478,3043,103427,27513,13757,9171,1529,7128,3057,4586,10700,6114,3057,1529,9171,1529,1529,3057,49423,"0.3233","0.2700","0.0700",163040,104346,32608,19565,16304,"32.0",815,310,16,28,137565,134814,"0.8820",624,580,19,437,66,371,"0.7700","349.77",3,528,454,"0.8600",42704,23487,17841,15184,12274,8778,32582,201,139,100,"0.6915","0.7194","63.69","2.14",31386.70000000001,"-0.1271","0.0464","-0.0231","0.2033"
"FIN-LOC003-202106","LOC003","East Valley Dental Care","2021-06-01",2021,6,"2021-06",155976,18017,27886,37600,14288,11844,13943,8617,12283,8617,2883,113410,29635,14038,9359,1560,7344,4679,7799,6239,4679,3120,1560,15598,3120,1560,3120,42566,"0.2729","0.2800","0.0700",171574,102944,39462,18873,15442,"33.0",832,333,33,32,140378,133359,"0.8550",729,714,22,510,107,403,"0.8700","305.84",3,528,459,"0.8700",49890,22248,15641,17079,11266,6892,32960,235,181,157,"0.7702","0.8674","64.99","3.75",19949.47999999998,"0.0205","0.3391","-0.1387","0.3137"
"FIN-LOC003-202107","LOC003","East Valley Dental Care","2021-07-01",2021,7,"2021-07",172790,15477,39208,40842,14032,13482,17024,7910,13207,7996,3611,119587,31102,10367,8640,1728,7272,3456,6912,10367,6912,6912,1728,13823,3456,1728,5184,53203,"0.3079","0.2400","0.0600",201588,124985,48381,22175,16127,"35.0",922,341,37,40,155511,144625,"0.8370",702,653,49,491,113,378,"0.8100","351.91",3,528,438,"0.8300",51431,24633,19273,17505,15736,7760,36453,216,162,115,"0.7500","0.7099","72.00","2.50",25038.23000000001,"0.1078","0.2031","0.2499","0.3284"
"FIN-LOC003-202108","LOC003","East Valley Dental Care","2021-08-01",2021,8,"2021-08",169431,17552,32787,46365,11922,12171,15069,8611,12850,8362,3742,124105,33886,13554,11860,1694,7200,1694,6777,10166,6777,6777,1694,15249,1694,1694,3389,45326,"0.2675","0.2800","0.0800",254147,149947,55912,27956,15249,"45.0",904,307,18,26,152488,147913,"0.8730",700,672,21,490,108,382,"0.7900","345.78",3,528,422,"0.8000",50777,27744,20939,17100,13261,7852,31757,167,109,77,"0.6527","0.7064","70.60","2.50",23808.262999999977,"-0.0194","0.4739","-0.1481","0.4183"
"FIN-LOC003-202109","LOC003","East Valley Dental Care","2021-09-01",2021,9,"2021-09",133930,11995,27021,35670,10808,9192,13763,5998,10000,6755,2727,102291,28125,12054,8036,2679,7200,2679,5357,5357,4018,5357,1339,12054,4018,1339,2679,31639,"0.2362","0.3000","0.0800",183038,117144,42099,18304,9152,"41.0",714,278,29,33,120537,107278,"0.8010",491,471,29,344,62,282,"0.8800","389.33",3,528,449,"0.8500",41269,22638,14745,11352,11539,6210,26177,169,112,81,"0.6627","0.7232","55.80","3.75",4986.930000000008,"-0.2095","0.0113","-0.3020","-0.1636"
"FIN-LOC003-202110","LOC003","East Valley Dental Care","2021-10-01",2021,10,"2021-10",151225,15097,31091,33258,13034,11196,17190,7025,12078,7997,3259,113058,31757,13610,9074,1512,7200,3025,6049,9074,6049,4537,1512,13610,1512,1512,3025,38167,"0.2524","0.3000","0.0700",216756,140891,52021,23843,19508,"43.0",807,258,24,35,136103,130658,"0.8640",532,516,32,372,63,309,"0.8600","406.52",3,528,470,"0.8900",42913,20303,18826,15842,11197,8306,33838,134,102,84,"0.7612","0.8235","63.01","2.50",17600.399999999994,"0.1291","0.0615","0.2063","0.0366"
"FIN-LOC003-202111","LOC003","East Valley Dental Care","2021-11-01",2021,11,"2021-11",169315,18506,32030,43597,14093,10837,15659,10143,12527,8008,3915,114011,33863,10159,10159,3386,7344,1693,5079,10159,5079,3386,1693,16932,1693,1693,1693,55304,"0.3266","0.2600","0.0800",220110,129865,46223,22011,17609,"39.0",903,352,27,32,152384,144764,"0.8550",568,545,34,398,92,306,"0.7900","425.41",3,528,407,"0.7700",49550,23674,21362,15966,16003,10461,32299,187,144,117,"0.7701","0.8125","70.55","2.50",30753.324999999983,"0.1196","0.1910","0.4490","0.3875"
"FIN-LOC003-202112","LOC003","East Valley Dental Care","2021-12-01",2021,12,"2021-12",151426,16272,31679,38159,10368,10684,16416,6768,11980,6192,2909,119400,33314,10600,12114,1514,7344,4543,6057,10600,6057,6057,1514,12114,3029,1514,3029,32026,"0.2115","0.2900","0.0900",151426,96913,36342,16657,7571,"30.0",808,267,40,36,136283,132195,"0.8730",631,612,19,442,97,345,"0.8000","342.59",3,528,475,"0.9000",48006,20803,17557,16459,13167,8001,27432,141,92,75,"0.6525","0.8152","63.09","2.14",12794.897999999986,"-0.1057","0.2803","-0.4209","-0.0277"
"FIN-LOC003-202201","LOC003","East Valley Dental Care","2022-01-01",2022,1,"2022-01",148585,14567,33039,37169,12495,9041,14417,6908,10452,7884,2613,100954,32689,10401,10401,2972,7344,2972,4458,5943,5943,2972,1486,8915,1486,1486,1486,47631,"0.3206","0.2900","0.0900",163444,93163,32689,14710,13076,"33.0",792,277,32,36,133727,125703,"0.8460",622,585,31,435,100,335,"0.8000","341.57",3,528,407,"0.7700",43710,21165,16196,15644,11533,8129,32208,218,170,121,"0.7798","0.7118","61.91","3.75",24748.90999999999,"-0.0188","0.0725","0.4873","0.7358"
"FIN-LOC003-202202","LOC003","East Valley Dental Care","2022-02-01",2022,2,"2022-02",154544,16385,33724,35792,11963,10356,14317,9067,11963,7636,3341,116998,30909,13909,12364,3091,7272,3091,7727,10818,3091,3091,1545,10818,4636,1545,3091,37546,"0.2429","0.2900","0.1000",206059,123635,49454,16485,12364,"40.0",824,255,33,25,139090,122399,"0.7920",631,593,32,442,80,362,"0.8100","349.65",3,528,412,"0.7800",49503,23414,16947,13825,12130,7210,31515,190,133,100,"0.7000","0.7519","64.39","2.14",5400.848000000013,"0.0401","0.2436","-0.2117","0.0021"
"FIN-LOC003-202203","LOC003","East Valley Dental Care","2022-03-01",2022,3,"2022-03",179018,19812,33853,41836,14618,13464,17504,10964,14157,9040,3770,125352,37594,12531,8951,1790,7200,3580,8951,7161,5371,3580,1790,16112,5371,1790,3580,53666,"0.2998","0.2800","0.0600",208854,127401,50125,22974,10443,"35.0",955,353,38,34,161116,149838,"0.8370",665,645,27,465,93,372,"0.8000","384.98",3,528,475,"0.9000",59522,25323,21094,18448,12252,8615,33764,177,136,103,"0.7684","0.7574","74.59","3.75",24486.06600000002,"0.1584","0.1112","0.4293","0.2081"
"FIN-LOC003-202204","LOC003","East Valley Dental Care","2022-04-01",2022,4,"2022-04",183836,19847,31033,48715,14578,12251,19486,10284,16022,8300,3320,117500,33090,11030,12869,1838,7200,3677,5515,7353,3677,5515,1838,16545,1838,1838,3677,66336,"0.3608","0.2400","0.0800",263498,158099,55335,26350,18445,"43.0",980,333,29,34,165452,162143,"0.8820",828,803,25,580,133,447,"0.8100","316.96",3,528,438,"0.8300",61403,25677,25231,16188,13099,8001,34237,203,154,116,"0.7586","0.7532","76.60","3.75",44643.351999999984,"0.0269","0.0498","0.2361","0.3112"
"FIN-LOC003-202205","LOC003","East Valley Dental Care","2022-05-01",2022,5,"2022-05",200739,17121,40078,54475,14163,12257,21790,9630,15720,11187,4319,143557,44163,14052,12044,2007,7056,6022,8030,12044,4015,6022,2007,16059,2007,2007,6022,57182,"0.2849","0.2900","0.0700",260961,151357,52192,26096,20877,"39.0",1071,386,21,38,180665,175245,"0.8730",699,643,35,489,112,377,"0.8600","410.51",3,528,428,"0.8100",59776,28130,26020,21879,15315,8986,40632,152,112,80,"0.7368","0.7143","83.64","2.50",31688.146999999997,"0.0919","0.3133","-0.1380","0.1570"
"FIN-LOC003-202206","LOC003","East Valley Dental Care","2022-06-01",2022,6,"2022-06",157253,17392,29551,36170,13052,12067,17238,8234,12682,7388,3478,115780,34596,12580,11008,1573,7272,4718,7863,9435,3145,6290,1573,11008,1573,1573,1573,41473,"0.2637","0.3000","0.0800",172978,112436,39785,15568,15568,"33.0",839,268,25,33,141528,133036,"0.8460",725,667,51,507,86,421,"0.8300","310.16",3,528,412,"0.7800",44528,24179,17811,15322,12640,8299,34473,228,173,133,"0.7588","0.7688","65.52","2.50",17256.038,"-0.2166","0.0082","-0.2747","-0.0257"
"FIN-LOC003-202207","LOC003","East Valley Dental Care","2022-07-01",2022,7,"2022-07",135025,15100,25347,38087,9707,8211,13482,6134,10247,6202,2508,93474,24305,12152,8102,2701,7056,2701,4051,6751,2701,4051,1350,12152,2701,1350,1350,41551,"0.3077","0.2700","0.0800",184534,107030,40597,18453,18453,"41.0",720,252,14,35,121523,108155,"0.8010",510,495,15,357,57,300,"0.8600","378.22",3,528,459,"0.8700",36292,22334,16750,13826,11060,6580,28183,139,85,65,"0.6115","0.7647","56.26","3.00",14681.025000000009,"-0.1414","-0.2186","0.0019","-0.2190"
"FIN-LOC003-202208","LOC003","East Valley Dental Care","2022-08-01",2022,8,"2022-08",183585,17515,40809,40628,16468,12134,20765,7674,15746,8126,3720,130275,40389,14687,9179,3672,7272,5508,7343,9179,7343,5508,1836,12851,1836,1836,1836,53310,"0.2904","0.3000","0.0700",220302,132181,50669,26436,15421,"36.0",979,352,39,39,165227,148704,"0.8100",720,670,58,504,121,383,"0.8200","364.26",3,528,459,"0.8700",53295,32034,19504,16442,13456,10300,38554,151,116,102,"0.7682","0.8793","76.49","3.00",18428.850000000006,"0.3596","0.0835","0.2830","0.1761"
"FIN-LOC003-202209","LOC003","East Valley Dental Care","2022-09-01",2022,9,"2022-09",169730,18961,35909,39853,13290,12333,15438,7803,12753,9565,3826,134354,33946,15276,11881,3395,7056,5092,6789,11881,5092,5092,1697,16973,3395,1697,5092,35376,"0.2084","0.2900","0.0900",175388,103479,38585,21047,15785,"31.0",905,335,27,30,152757,151229,"0.8910",758,705,15,531,117,414,"0.8000","319.64",3,528,401,"0.7600",52442,21976,18779,18979,14517,8407,34629,255,158,133,"0.6196","0.8418","70.72","2.14",16875.429999999993,"-0.0755","0.2673","-0.3364","0.1181"
"FIN-LOC003-202210","LOC003","East Valley Dental Care","2022-10-01",2022,10,"2022-10",158652,16073,34824,35996,12858,10431,15571,9376,11519,8288,3717,108668,28557,11106,11106,3173,7128,3173,7933,6346,3173,4760,1587,12692,1587,1587,4760,49984,"0.3151","0.2500","0.0900",237978,138027,57115,23798,23798,"45.0",846,271,34,36,142787,128508,"0.8100",782,751,23,547,104,443,"0.8000","290.04",3,528,385,"0.7300",51981,20556,18524,17642,12853,6852,30243,213,170,141,"0.7981","0.8294","66.11","3.75",19840.120000000024,"-0.0653","0.0491","0.4129","0.3096"
"FIN-LOC003-202211","LOC003","East Valley Dental Care","2022-11-01",2022,11,"2022-11",154934,15707,28364,39267,11468,10675,15249,8387,13907,8463,3446,104735,30987,12395,9296,3099,7128,4648,4648,6197,4648,6197,1549,9296,1549,1549,1549,50199,"0.3240","0.2800","0.0800",185921,109693,44621,14874,13014,"36.0",826,281,33,27,139441,135257,"0.8730",756,718,45,529,85,444,"0.7600","292.88",3,528,459,"0.8700",52114,20188,19531,13615,11769,6729,30987,217,156,137,"0.7189","0.8782","64.56","3.75",30522.382000000012,"-0.0234","-0.0849","0.0043","-0.0923"
"FIN-LOC003-202212","LOC003","East Valley Dental Care","2022-12-01",2022,12,"2022-12",178068,18044,31086,45558,14864,13882,19116,9648,14721,7682,3466,126578,35614,12465,8903,1781,7272,3561,5342,12465,5342,7123,1781,16026,3561,1781,3561,51490,"0.2892","0.2700","0.0600",201810,127140,46416,20181,18163,"34.0",950,342,48,38,160261,158659,"0.8910",873,838,35,611,128,483,"0.8000","291.44",3,528,375,"0.7100",46575,30057,19496,18594,13431,9116,40798,281,191,151,"0.6797","0.7906","74.19","2.14",32080.588000000018,"0.1493","0.1759","0.0257","0.6078"
"FIN-LOC003-202301","LOC003","East Valley Dental Care","2023-01-01",2023,1,"2023-01",147891,15667,32204,35178,10096,9342,14361,6673,12882,8269,3220,106431,28099,8873,8873,1479,7344,2958,5916,10352,5916,5916,1479,11831,2958,1479,2958,41460,"0.2803","0.2500","0.0700",167610,95538,40226,18437,10057,"34.0",789,292,24,32,133102,129109,"0.8730",640,595,38,448,99,349,"0.8900","330.11",3,528,380,"0.7200",50423,21048,16653,14032,10732,8481,26522,224,143,104,"0.6384","0.7273","61.62","2.14",22677.842999999993,"-0.1695","-0.0047","-0.1948","-0.1296"
"FIN-LOC003-202302","LOC003","East Valley Dental Care","2023-02-01",2023,2,"2023-02",180174,18684,34924,44092,14948,13324,19208,9430,12433,9604,3527,127989,36035,18017,14414,1802,7272,1802,7207,5405,5405,5405,1802,16216,1802,1802,3603,52185,"0.2896","0.3000","0.0900",228220,148343,54773,20540,18258,"38.0",961,327,29,33,162157,144319,"0.8010",688,654,41,482,106,376,"0.8900","373.80",3,528,433,"0.8200",48111,27412,23049,17156,15962,9697,38787,169,120,94,"0.7101","0.7833","75.07","5.00",16330.37400000001,"0.2183","0.1658","0.2587","0.3899"
"FIN-LOC003-202303","LOC003","East Valley Dental Care","2023-03-01",2023,3,"2023-03",185039,19382,41301,45286,14492,11539,18477,8333,13767,9238,3224,138650,40709,16654,12953,3701,7272,3701,7402,12953,5551,5551,1850,11102,5551,1850,1850,46389,"0.2507","0.3100","0.0900",252887,154261,58164,27818,15173,"41.0",987,306,30,39,166535,161539,"0.8730",654,641,33,458,87,371,"0.8100","404.02",3,528,465,"0.8800",48690,29601,21025,21209,15640,9406,39468,192,121,104,"0.6302","0.8595","77.10","2.14",22889.04699999999,"0.0270","0.0336","-0.1111","-0.1356"
"FIN-LOC003-202304","LOC003","East Valley Dental Care","2023-04-01",2023,4,"2023-04",219956,21211,41539,54133,19267,16859,22316,9611,19090,11158,4773,154429,46191,15397,13197,2200,7056,4399,6599,13197,6599,6599,2200,21996,4399,2200,2200,65527,"0.2979","0.2800","0.0700",278611,172739,69653,27861,25075,"38.0",1173,434,35,39,197960,178164,"0.8100",920,874,55,644,135,509,"0.8100","341.55",3,528,375,"0.7100",70477,35862,22203,20790,18960,9251,42411,193,124,102,"0.6425","0.8226","91.65","2.50",23735.359999999986,"0.1887","0.1965","0.4126","-0.0122"
"FIN-LOC003-202305","LOC003","East Valley Dental Care","2023-05-01",2023,5,"2023-05",215605,18909,48811,53868,15655,17392,19129,12093,15303,9564,4881,143101,40965,12936,17248,2156,7272,4312,8624,10780,4312,6468,2156,17248,2156,2156,4312,72504,"0.3363","0.2500","0.0900",280287,154158,61663,25226,16817,"39.0",1150,426,46,30,194045,182402,"0.8460",814,790,49,570,137,433,"0.7800","378.25",3,528,407,"0.7700",66093,31763,22331,24170,18309,10160,42779,245,154,129,"0.6286","0.8377","89.84","3.00",39300.82999999999,"-0.0198","0.0741","0.1065","0.2680"
"FIN-LOC003-202306","LOC003","East Valley Dental Care","2023-06-01",2023,6,"2023-06",191726,18817,41816,44667,16270,12906,19197,8458,14750,10739,4106,130051,36428,11504,13421,3835,7344,3835,7669,7669,3835,7669,1917,15338,3835,1917,3835,61675,"0.3217","0.2500","0.0900",255635,153381,51127,23007,20451,"40.0",1023,379,41,36,172553,167377,"0.8730",940,874,28,658,165,493,"0.8800","291.38",3,528,417,"0.7900",60773,28281,20699,21662,14281,9527,36504,230,159,124,"0.6913","0.7799","79.89","3.75",37325.79799999998,"-0.1108","0.2192","-0.1494","0.4871"
"FIN-LOC003-202307","LOC003","East Valley Dental Care","2023-07-01",2023,7,"2023-07",186442,17412,41015,46432,14084,12595,16831,8319,17025,8512,4218,126377,35424,14915,9322,3729,7056,1864,7458,9322,3729,5593,1864,14915,5593,1864,3729,60065,"0.3222","0.2700","0.0700",279663,153815,67119,22373,16780,"45.0",994,378,40,31,167798,166120,"0.8910",630,617,19,441,106,335,"0.7700","422.77",3,528,454,"0.8600",54121,25921,25978,19370,12913,10919,37220,163,112,99,"0.6871","0.8839","77.68","3.00",39742.822000000015,"-0.0276","0.3808","-0.0261","0.4456"
"FIN-LOC003-202308","LOC003","East Valley Dental Care","2023-08-01",2023,8,"2023-08",195348,19862,42592,44537,16709,12184,19862,9726,16545,8907,4423,142060,39070,17581,11721,3907,7272,3907,9767,9767,3907,5860,1953,17581,3907,1953,3907,53288,"0.2728","0.2900","0.0800",273487,155888,62902,27349,24614,"42.0",1042,365,21,37,175813,170539,"0.8730",861,827,60,603,151,452,"0.7900","323.96",3,528,454,"0.8600",57371,32078,23442,18301,18095,9870,36191,283,221,168,"0.7809","0.7602","81.39","3.00",28478.804000000004,"0.0478","0.0641","-0.1128","-0.0004"
"FIN-LOC003-202309","LOC003","East Valley Dental Care","2023-09-01",2023,9,"2023-09",185452,21186,37912,44138,13083,13659,15982,9850,15611,10314,3717,133381,37090,14836,14836,3709,7272,3709,5564,9273,7418,5564,1855,12982,3709,1855,3709,52071,"0.2808","0.2800","0.1000",241088,135009,55450,21698,12054,"39.0",989,356,49,25,166907,156892,"0.8460",618,593,19,433,82,351,"0.8700","428.30",3,528,454,"0.8600",51996,30471,25271,16773,14909,10623,35409,134,99,77,"0.7388","0.7778","77.27","3.00",23511.39200000002,"-0.0507","0.0926","-0.0228","0.4719"
"FIN-LOC003-202310","LOC003","East Valley Dental Care","2023-10-01",2023,10,"2023-10",176926,18502,36658,45390,13280,11499,17810,9164,13003,8127,3493,127367,35385,15923,12385,3539,7056,3539,7077,5308,3539,5308,1769,15923,5308,1769,3539,49559,"0.2801","0.2900","0.0900",259491,160884,54493,28544,18164,"44.0",944,330,38,28,159233,141718,"0.8010",763,732,61,534,80,454,"0.8100","331.32",3,528,454,"0.8600",47923,28698,23627,18946,15752,10402,31577,246,194,161,"0.7886","0.8299","73.72","5.00",14350.725999999995,"-0.0460","0.1152","-0.0482","-0.0085"
