Operations_ID,Location_ID,Location_Name,Date,Year,Month,Day_of_Week,Is_Holiday,Is_Weekend,Appointment_Capacity,Scheduled_Appointments,Actual_Appointments,Chair_Utilization,Target_Chair_Utilization,Cancellation_Count,Cancellation_Rate,No_Show_Count,No_Show_Rate,Avg_Wait_Time,Total_Patients_Seen,New_Patient_Count,Returning_Patient_Count,Target_New_Patients,Total_Labor_Hours,Total_Labor_Cost,Staff_Count,Dentist_Count,Hygienist_Count,Assistant_Count,Admin_Count,Equipment_Count,Avg_Equipment_Utilization,Active_Treatment_Plans,Completed_Treatment_Plans,Treatment_Plan_Completion_Rate,Treatment_Plans_Not_Started,Treatment_Plans_In_Progress,Treatment_Plans_Completed,Treatment_Plans_Delayed,Insurance_Claims_Submitted,Insurance_Claims_Processed,Insurance_Claims_Paid,Insurance_Claims_Denied,Insurance_Denial_Rate,Avg_Days_To_Payment,Claims_Aging_0_30,Claims_Aging_31_60,Claims_Aging_61_90,Claims_Aging_90_Plus,Target_Collection_Rate,Actual_Collection_Rate,Revenue_Per_Hour,Revenue_Per_Chair,Revenue_Per_Patient,Labor_Cost_Percentage,Supply_Cost_Percentage,Overhead_Percentage
"OP-LOC002-20240912","LOC002","Westside Smile Center","2024-09-12",2024,9,"Thursday",false,false,36,39,35,"0.77","0.84",2,"0.05",2,"0.04",13,35,5,30,1.25,"68.6",4011,9,2,2,3,2,9,"0.63",14,12,"0.89",1,10,12,3,28,27,23,1,"0.04",14,17,7,3,1,"0.90","0.90",1562,2980,358,"0.30","0.16","0.40"
"OP-LOC003-20240912","LOC003","East Valley Dental Care","2024-09-12",2024,9,"Thursday",false,false,22,23,21,"0.76","0.82",1,"0.05",1,"0.04",11,21,3,18,1,"68.8",3724,9,2,2,3,2,6,"0.74",8,6,"0.81",1,6,6,2,17,16,14,0,"0.00",17,10,4,2,1,"0.88","0.83",1427,2902,332,"0.28","0.13","0.41"
"OP-LOC001-20240913","LOC001","Downtown Dental","2024-09-13",2024,9,"Friday",false,false,46,43,40,"0.89","0.87",2,"0.05",1,"0.03",16,40,6,34,1.5,"108.3",6648,14,3,3,5,3,12,"0.52",16,14,"0.87",2,11,14,3,32,30,28,2,"0.07",15,19,8,3,2,"0.92","0.83",1322,2746,346,"0.27","0.15","0.38"
"OP-LOC002-20240913","LOC002","Westside Smile Center","2024-09-13",2024,9,"Friday",false,false,30,30,27,"0.87","0.84",2,"0.05",1,"0.04",20,27,5,22,1.25,"68.6",3806,9,2,2,3,2,9,"0.46",11,9,"0.85",1,8,9,2,22,20,18,1,"0.05",18,13,6,2,1,"0.90","0.84",1231,2316,435,"0.32","0.15","0.37"
"OP-LOC003-20240913","LOC003","East Valley Dental Care","2024-09-13",2024,9,"Friday",false,false,18,18,16,"0.82","0.82",1,"0.06",1,"0.05",24,16,3,13,1,"69.0",3860,9,2,2,3,2,6,"0.62",6,5,"0.88",1,4,5,1,13,13,11,1,"0.08",17,8,3,1,1,"0.88","0.91",1325,2409,395,"0.32","0.12","0.42"
"OP-LOC001-20240914","LOC001","Downtown Dental","2024-09-14",2024,9,"Saturday",false,true,14,13,12,"0.78","0.87",1,"0.04",0,"0.03",7,12,1,11,1.5,"59.7",3580,14,3,3,5,3,12,"0.32",5,4,"0.79",1,4,4,1,10,11,10,0,"0.00",14,6,3,1,1,"0.92","0.96",1590,2651,366,"0.29","0.14","0.41"
"OP-LOC002-20240914","LOC002","Westside Smile Center","2024-09-14",2024,9,"Saturday",false,true,8,8,7,"0.80","0.84",0,"0.05",0,"0.04",6,7,1,6,1.25,"37.6",2133,9,2,2,3,2,9,"0.27",3,2,"0.80",0,2,2,1,6,6,5,0,"0.00",18,4,2,1,0,"0.90","0.89",1373,2907,316,"0.29","0.16","0.42"
"OP-LOC003-20240914","LOC003","East Valley Dental Care","2024-09-14",2024,9,"Saturday",false,true,5,5,5,"0.81","0.82",0,"0.05",0,"0.04",10,5,1,4,1,"40.7",2397,9,2,2,3,2,6,"0.44",2,2,"0.82",0,1,2,0,4,4,4,0,"0.00",19,2,1,0,0,"0.88","0.93",1264,2360,351,"0.32","0.13","0.36"
"OP-LOC001-20240916","LOC001","Downtown Dental","2024-09-16",2024,9,"Monday",false,false,55,55,51,"0.83","0.87",3,"0.05",2,"0.03",12,51,9,42,1.5,"107.5",6538,14,3,3,5,3,12,"0.62",20,18,"0.88",2,14,18,4,41,40,36,1,"0.03",14,25,10,4,2,"0.92","0.97",1630,2312,376,"0.31","0.12","0.39"
"OP-LOC002-20240916","LOC002","Westside Smile Center","2024-09-16",2024,9,"Monday",false,false,36,39,35,"0.88","0.84",2,"0.05",2,"0.05",23,35,6,29,1.25,"65.6",3651,9,2,2,3,2,9,"0.62",14,12,"0.83",1,10,12,3,28,27,24,2,"0.07",15,17,7,3,1,"0.90","0.92",1399,2641,404,"0.29","0.13","0.41"
"OP-LOC003-20240916","LOC003","East Valley Dental Care","2024-09-16",2024,9,"Monday",false,false,27,25,23,"0.83","0.82",1,"0.05",1,"0.03",5,23,3,20,1,"68.6",3906,9,2,2,3,2,6,"0.74",9,8,"0.88",1,6,8,2,18,19,17,1,"0.05",16,11,5,2,1,"0.88","0.81",1470,2508,329,"0.28","0.12","0.38"
"OP-LOC001-20240917","LOC001","Downtown Dental","2024-09-17",2024,9,"Tuesday",false,false,55,51,48,"0.77","0.87",2,"0.03",1,"0.03",19,48,8,40,1.5,"104.9",6397,14,3,3,5,3,12,"0.61",19,16,"0.82",2,13,16,4,38,41,38,3,"0.07",16,23,10,4,2,"0.92","0.95",1494,2549,411,"0.29","0.13","0.38"
"OP-LOC002-20240917","LOC002","Westside Smile Center","2024-09-17",2024,9,"Tuesday",false,false,39,42,38,"0.83","0.84",2,"0.05",2,"0.04",19,38,6,32,1.25,"63.8",3666,9,2,2,3,2,9,"0.62",15,12,"0.83",2,11,12,3,30,32,29,2,"0.06",15,18,8,3,2,"0.90","0.83",1333,2486,319,"0.33","0.15","0.37"
"OP-LOC003-20240917","LOC003","East Valley Dental Care","2024-09-17",2024,9,"Tuesday",false,false,25,27,24,"0.80","0.82",2,"0.06",1,"0.04",22,24,3,21,1,"68.6",3742,9,2,2,3,2,6,"0.75",10,9,"0.87",1,7,9,2,19,18,17,1,"0.06",18,11,5,2,1,"0.88","0.81",1312,2448,404,"0.29","0.14","0.39"
"OP-LOC001-20240918","LOC001","Downtown Dental","2024-09-18",2024,9,"Wednesday",false,false,54,51,47,"0.83","0.87",2,"0.04",2,"0.04",14,47,8,39,1.5,"106.5",6520,14,3,3,5,3,12,"0.58",19,16,"0.84",2,13,16,4,38,39,36,1,"0.03",17,23,10,4,2,"0.92","0.88",1749,2303,436,"0.31","0.12","0.41"
"OP-LOC002-20240918","LOC002","Westside Smile Center","2024-09-18",2024,9,"Wednesday",false,false,41,42,39,"0.86","0.84",2,"0.05",1,"0.03",9,39,6,33,1.25,"70.1",4089,9,2,2,3,2,9,"0.66",16,14,"0.86",2,11,14,3,31,32,29,3,"0.09",18,19,8,3,2,"0.90","0.84",1492,2615,311,"0.31","0.13","0.37"
"OP-LOC003-20240918","LOC003","East Valley Dental Care","2024-09-18",2024,9,"Wednesday",false,false,28,27,24,"0.81","0.82",1,"0.05",2,"0.06",16,24,2,22,1,"68.9",3806,9,2,2,3,2,6,"0.76",10,8,"0.81",1,7,8,2,19,17,16,1,"0.06",18,11,5,2,1,"0.88","0.83",1753,2531,416,"0.28","0.14","0.40"
"OP-LOC001-20240919","LOC001","Downtown Dental","2024-09-19",2024,9,"Thursday",false,false,52,52,48,"0.90","0.87",2,"0.04",1,"0.02",19,48,8,40,1.5,"114.0",6958,14,3,3,5,3,12,"0.60",19,16,"0.85",2,13,16,4,38,37,33,1,"0.03",15,23,10,4,2,"0.92","0.89",1614,2519,431,"0.30","0.13","0.37"
"OP-LOC002-20240919","LOC002","Westside Smile Center","2024-09-19",2024,9,"Thursday",false,false,36,37,33,"0.88","0.84",2,"0.05",2,"0.05",18,33,5,28,1.25,"63.9",3596,9,2,2,3,2,9,"0.58",13,10,"0.80",1,9,10,3,26,27,25,2,"0.07",14,16,7,3,1,"0.90","0.80",1345,2947,392,"0.30","0.13","0.38"
"OP-LOC003-20240919","LOC003","East Valley Dental Care","2024-09-19",2024,9,"Thursday",false,false,26,25,22,"0.84","0.82",1,"0.05",1,"0.05",18,22,3,19,1,"69.7",3821,9,2,2,3,2,6,"0.76",9,8,"0.84",1,6,8,2,18,18,17,1,"0.06",14,11,5,2,1,"0.88","0.80",1668,2776,339,"0.30","0.15","0.37"
"OP-LOC001-20240920","LOC001","Downtown Dental","2024-09-20",2024,9,"Friday",false,false,41,39,36,"0.77","0.87",2,"0.05",1,"0.03",13,36,6,30,1.5,"105.6",6354,14,3,3,5,3,12,"0.49",14,12,"0.86",1,10,12,3,29,30,26,2,"0.07",15,17,7,3,1,"0.92","0.94",1711,2599,384,"0.28","0.13","0.41"
"OP-LOC002-20240920","LOC002","Westside Smile Center","2024-09-20",2024,9,"Friday",false,false,30,28,26,"0.76","0.84",1,"0.04",1,"0.03",21,26,4,22,1.25,"70.3",3885,9,2,2,3,2,9,"0.47",10,8,"0.82",1,7,8,2,21,21,18,1,"0.05",19,13,5,2,1,"0.90","0.82",1233,2503,382,"0.31","0.12","0.39"
"OP-LOC003-20240920","LOC003","East Valley Dental Care","2024-09-20",2024,9,"Friday",false,false,19,19,17,"0.72","0.82",1,"0.06",1,"0.06",15,17,3,14,1,"65.3",3470,9,2,2,3,2,6,"0.68",7,6,"0.81",1,5,6,1,14,15,13,0,"0.00",18,8,4,1,1,"0.88","0.81",1276,2413,330,"0.29","0.13","0.39"
"OP-LOC001-20240921","LOC001","Downtown Dental","2024-09-21",2024,9,"Saturday",false,true,12,13,12,"0.87","0.87",1,"0.04",0,"0.02",25,12,2,10,1.5,"61.9",3933,14,3,3,5,3,12,"0.29",5,4,"0.83",1,4,4,1,10,9,8,1,"0.11",15,6,3,1,1,"0.92","0.88",1126,2496,346,"0.29","0.15","0.38"
"OP-LOC002-20240921","LOC002","Westside Smile Center","2024-09-21",2024,9,"Saturday",false,true,8,9,8,"0.76","0.84",0,"0.04",0,"0.04",8,8,1,7,1.25,"38.8",2268,9,2,2,3,2,9,"0.26",3,3,"0.88",0,2,3,1,6,6,5,0,"0.00",18,4,2,1,0,"0.90","0.91",1260,2706,354,"0.31","0.12","0.38"
"OP-LOC003-20240921","LOC003","East Valley Dental Care","2024-09-21",2024,9,"Saturday",false,true,6,6,5,"0.75","0.82",0,"0.06",0,"0.06",22,5,1,4,1,"40.8",2317,9,2,2,3,2,6,"0.42",2,2,"0.88",0,1,2,0,4,4,3,0,"0.00",17,2,1,0,0,"0.88","0.80",1361,2455,383,"0.27","0.15","0.36"
"OP-LOC001-20240923","LOC001","Downtown Dental","2024-09-23",2024,9,"Monday",false,false,55,52,48,"0.83","0.87",2,"0.04",2,"0.03",24,48,8,40,1.5,"106.7",6429,14,3,3,5,3,12,"0.59",19,16,"0.82",2,13,16,4,38,42,37,3,"0.07",17,23,10,4,2,"0.92","0.95",1524,2619,380,"0.28","0.12","0.35"
"OP-LOC002-20240923","LOC002","Westside Smile Center","2024-09-23",2024,9,"Monday",false,false,39,41,38,"0.85","0.84",2,"0.04",2,"0.04",5,38,6,32,1.25,"71.2",4049,9,2,2,3,2,9,"0.64",15,13,"0.86",2,11,13,3,30,30,28,2,"0.07",19,18,8,3,2,"0.90","0.94",1579,2359,368,"0.33","0.15","0.38"
"OP-LOC003-20240923","LOC003","East Valley Dental Care","2024-09-23",2024,9,"Monday",false,false,26,28,25,"0.83","0.82",2,"0.05",1,"0.05",21,25,4,21,1,"69.0",3830,9,2,2,3,2,6,"0.78",10,9,"0.86",1,7,9,2,20,22,20,2,"0.09",19,12,5,2,1,"0.88","0.84",1486,2274,342,"0.30","0.16","0.38"
"OP-LOC001-20240924","LOC001","Downtown Dental","2024-09-24",2024,9,"Tuesday",false,false,55,54,50,"0.83","0.87",2,"0.04",1,"0.02",18,50,9,41,1.5,"110.3",6742,14,3,3,5,3,12,"0.62",20,16,"0.81",2,14,16,4,40,44,39,2,"0.05",18,24,10,4,2,"0.92","0.87",1481,2369,351,"0.28","0.14","0.41"
"OP-LOC002-20240924","LOC002","Westside Smile Center","2024-09-24",2024,9,"Tuesday",false,false,41,43,40,"0.85","0.84",2,"0.04",2,"0.04",21,40,7,33,1.25,"71.1",4153,9,2,2,3,2,9,"0.65",16,13,"0.82",2,11,13,3,32,34,29,2,"0.06",14,19,8,3,2,"0.90","0.80",1419,2629,394,"0.32","0.14","0.37"
"OP-LOC003-20240924","LOC003","East Valley Dental Care","2024-09-24",2024,9,"Tuesday",false,false,26,26,24,"0.83","0.82",1,"0.05",1,"0.04",14,24,5,19,1,"68.6",3776,9,2,2,3,2,6,"0.77",10,9,"0.87",1,7,9,2,19,20,17,2,"0.10",18,11,5,2,1,"0.88","0.90",1215,2543,385,"0.30","0.13","0.37"
"OP-LOC001-20240925","LOC001","Downtown Dental","2024-09-25",2024,9,"Wednesday",false,false,55,57,53,"0.78","0.87",2,"0.04",2,"0.04",20,53,7,46,1.5,"110.2",6466,14,3,3,5,3,12,"0.61",21,19,"0.89",2,15,19,4,42,40,38,2,"0.05",18,25,11,4,2,"0.92","0.90",1159,2512,322,"0.33","0.12","0.40"
"OP-LOC002-20240925","LOC002","Westside Smile Center","2024-09-25",2024,9,"Wednesday",false,false,42,40,36,"0.82","0.84",2,"0.04",2,"0.05",22,36,5,31,1.25,"66.6",3720,9,2,2,3,2,9,"0.62",14,12,"0.87",1,10,12,3,29,32,28,2,"0.06",14,17,7,3,1,"0.90","0.90",1240,2666,326,"0.30","0.13","0.37"
"OP-LOC003-20240925","LOC003","East Valley Dental Care","2024-09-25",2024,9,"Wednesday",false,false,25,23,21,"0.77","0.82",1,"0.05",1,"0.05",12,21,3,18,1,"71.5",4098,9,2,2,3,2,6,"0.77",8,7,"0.82",1,6,7,2,17,16,15,1,"0.06",18,10,4,2,1,"0.88","0.83",1146,2237,376,"0.29","0.16","0.37"
"OP-LOC001-20240926","LOC001","Downtown Dental","2024-09-26",2024,9,"Thursday",false,false,54,54,50,"0.77","0.87",2,"0.04",2,"0.04",25,50,10,40,1.5,"106.3",6343,14,3,3,5,3,12,"0.61",20,18,"0.88",2,14,18,4,40,43,39,3,"0.07",16,24,10,4,2,"0.92","0.96",1575,2306,344,"0.29","0.16","0.37"
"OP-LOC002-20240926","LOC002","Westside Smile Center","2024-09-26",2024,9,"Thursday",false,false,34,33,30,"0.82","0.84",2,"0.06",1,"0.03",15,30,4,26,1.25,"66.5",3743,9,2,2,3,2,9,"0.56",12,10,"0.83",1,8,10,2,24,23,21,1,"0.04",17,14,6,2,1,"0.90","0.86",1185,2553,386,"0.28","0.14","0.38"
"OP-LOC003-20240926","LOC003","East Valley Dental Care","2024-09-26",2024,9,"Thursday",false,false,23,22,20,"0.86","0.82",1,"0.05",1,"0.06",12,20,4,16,1,"70.7",3859,9,2,2,3,2,6,"0.72",8,7,"0.82",1,6,7,2,16,17,15,1,"0.06",16,10,4,2,1,"0.88","0.82",1227,2731,410,"0.32","0.14","0.38"
"OP-LOC001-20240927","LOC001","Downtown Dental","2024-09-27",2024,9,"Friday",false,false,41,39,36,"0.92","0.87",2,"0.04",1,"0.03",14,36,7,29,1.5,"103.9",6143,14,3,3,5,3,12,"0.48",14,11,"0.80",1,10,11,3,29,27,23,2,"0.07",14,17,7,3,1,"0.92","0.83",1127,2421,359,"0.32","0.15","0.39"
"OP-LOC002-20240927","LOC002","Westside Smile Center","2024-09-27",2024,9,"Friday",false,false,28,28,26,"0.78","0.84",1,"0.05",1,"0.03",19,26,3,23,1.25,"69.2",3986,9,2,2,3,2,9,"0.48",10,8,"0.82",1,7,8,2,21,21,20,1,"0.05",17,13,5,2,1,"0.90","0.88",1209,2508,335,"0.33","0.16","0.36"
"OP-LOC003-20240927","LOC003","East Valley Dental Care","2024-09-27",2024,9,"Friday",false,false,20,21,19,"0.81","0.82",1,"0.05",1,"0.03",20,19,3,16,1,"69.3",3700,9,2,2,3,2,6,"0.73",8,7,"0.84",1,6,7,2,15,14,13,0,"0.00",14,9,4,2,1,"0.88","0.83",1622,2632,358,"0.30","0.13","0.41"
"OP-LOC001-20240928","LOC001","Downtown Dental","2024-09-28",2024,9,"Saturday",false,true,12,12,11,"0.85","0.87",0,"0.03",0,"0.02",23,11,2,9,1.5,"62.2",3851,14,3,3,5,3,12,"0.28",4,4,"0.88",0,3,4,1,9,10,9,1,"0.10",14,5,2,1,0,"0.92","0.89",1225,2366,332,"0.29","0.12","0.38"
"OP-LOC002-20240928","LOC002","Westside Smile Center","2024-09-28",2024,9,"Saturday",false,true,8,9,8,"0.84","0.84",0,"0.04",0,"0.04",16,8,1,7,1.25,"37.3",2204,9,2,2,3,2,9,"0.29",3,3,"0.84",0,2,3,1,6,6,6,0,"0.00",19,4,2,1,0,"0.90","0.94",1697,2569,425,"0.29","0.15","0.41"
"OP-LOC003-20240928","LOC003","East Valley Dental Care","2024-09-28",2024,9,"Saturday",false,true,5,6,5,"0.84","0.82",0,"0.06",0,"0.04",11,5,1,4,1,"39.2",2223,9,2,2,3,2,6,"0.45",2,2,"0.87",0,1,2,0,4,4,3,0,"0.00",14,2,1,0,0,"0.88","0.86",1438,2418,400,"0.28","0.14","0.39"
"OP-LOC001-20240930","LOC001","Downtown Dental","2024-09-30",2024,9,"Monday",false,false,54,55,50,"0.81","0.87",3,"0.05",2,"0.04",12,50,7,43,1.5,"109.2",6522,14,3,3,5,3,12,"0.61",20,17,"0.87",2,14,17,4,40,42,37,2,"0.05",18,24,10,4,2,"0.92","0.86",1532,2793,422,"0.27","0.16","0.36"
"OP-LOC002-20240930","LOC002","Westside Smile Center","2024-09-30",2024,9,"Monday",false,false,39,40,37,"0.79","0.84",2,"0.04",1,"0.03",10,37,7,30,1.25,"68.4",3826,9,2,2,3,2,9,"0.63",15,12,"0.80",2,11,12,3,30,29,25,1,"0.03",14,18,8,3,2,"0.90","0.88",1227,2354,364,"0.28","0.15","0.41"
"OP-LOC003-20240930","LOC003","East Valley Dental Care","2024-09-30",2024,9,"Monday",false,false,24,25,22,"0.72","0.82",2,"0.06",1,"0.05",18,22,3,19,1,"71.8",4031,9,2,2,3,2,6,"0.75",9,7,"0.80",1,6,7,2,18,17,16,0,"0.00",19,11,5,2,1,"0.88","0.92",1493,2194,325,"0.30","0.12","0.39"
"OP-LOC001-20241001","LOC001","Downtown Dental","2024-10-01",2024,10,"Tuesday",false,false,55,50,47,"0.91","0.87",2,"0.04",2,"0.03",20,47,6,41,1.5,"103.4",6187,14,3,3,5,3,12,"0.56",19,17,"0.88",2,13,17,4,38,41,38,2,"0.05",17.75,23,10,4,2,"0.92","0.86",1725,2890,344,"0.32","0.12","0.42"
"OP-LOC002-20241001","LOC002","Westside Smile Center","2024-10-01",2024,10,"Tuesday",false,false,39,37,34,"0.84","0.84",2,"0.05",1,"0.04",15,34,4,30,1.25,"71.3",3895,9,2,2,3,2,9,"0.61",14,12,"0.83",1,10,12,3,27,28,27,2,"0.07",16.75,16,7,3,1,"0.90","0.87",1251,2865,380,"0.28","0.13","0.36"
"OP-LOC003-20241001","LOC003","East Valley Dental Care","2024-10-01",2024,10,"Tuesday",false,false,28,31,27,"0.83","0.82",2,"0.06",2,"0.05",17,27,5,22,1,"68.6",3804,9,2,2,3,2,6,"0.76",11,10,"0.87",1,8,10,2,22,20,17,2,"0.10",13.75,13,6,2,1,"0.88","0.93",1395,3027,416,"0.32","0.16","0.38"
"OP-LOC001-20241002","LOC001","Downtown Dental","2024-10-02",2024,10,"Wednesday",false,false,57,60,55,"0.77","0.87",3,"0.04",2,"0.04",5,55,9,46,1.5,"106.7",6265,14,3,3,5,3,12,"0.65",22,18,"0.82",2,15,18,4,44,40,35,1,"0.03",15.75,26,11,4,2,"0.92","0.86",1131,2286,330,"0.31","0.16","0.38"
"OP-LOC002-20241002","LOC002","Westside Smile Center","2024-10-02",2024,10,"Wednesday",false,false,40,41,37,"0.85","0.84",2,"0.04",2,"0.05",10,37,4,33,1.25,"64.1",3643,9,2,2,3,2,9,"0.63",15,13,"0.84",2,11,13,3,30,29,26,1,"0.03",15.75,18,8,3,2,"0.90","0.92",1472,2851,355,"0.28","0.14","0.35"
"OP-LOC003-20241002","LOC003","East Valley Dental Care","2024-10-02",2024,10,"Wednesday",false,false,26,26,23,"0.76","0.82",2,"0.06",1,"0.04",21,23,4,19,1,"64.3",3706,9,2,2,3,2,6,"0.78",9,7,"0.82",1,6,7,2,18,20,19,1,"0.05",14.75,11,5,2,1,"0.88","0.82",1721,2498,363,"0.32","0.12","0.39"
"OP-LOC001-20241003","LOC001","Downtown Dental","2024-10-03",2024,10,"Thursday",false,false,54,56,52,"0.87","0.87",3,"0.05",1,"0.03",9,52,6,46,1.5,"107.3",6397,14,3,3,5,3,12,"0.61",21,18,"0.86",2,15,18,4,42,41,36,2,"0.05",14.75,25,11,4,2,"0.92","0.93",1569,2500,344,"0.28","0.14","0.40"
"OP-LOC002-20241003","LOC002","Westside Smile Center","2024-10-03",2024,10,"Thursday",false,false,34,35,32,"0.85","0.84",1,"0.04",1,"0.04",18,32,4,28,1.25,"64.8",3773,9,2,2,3,2,9,"0.58",13,11,"0.81",1,9,11,3,26,28,24,1,"0.04",13.75,16,7,3,1,"0.90","0.80",1630,2847,374,"0.30","0.14","0.40"
"OP-LOC003-20241003","LOC003","East Valley Dental Care","2024-10-03",2024,10,"Thursday",false,false,25,27,24,"0.85","0.82",2,"0.06",1,"0.04",25,24,3,21,1,"71.4",4042,9,2,2,3,2,6,"0.77",10,8,"0.83",1,7,8,2,19,20,19,1,"0.05",15.75,11,5,2,1,"0.88","0.91",1722,2288,425,"0.32","0.15","0.36"
"OP-LOC001-20241004","LOC001","Downtown Dental","2024-10-04",2024,10,"Friday",false,false,44,45,42,"0.88","0.87",1,"0.03",1,"0.03",21,42,8,34,1.5,"108.5",6596,14,3,3,5,3,12,"0.59",17,14,"0.81",2,12,14,3,34,32,27,2,"0.06",18.75,20,9,3,2,"0.92","0.95",1395,2521,355,"0.32","0.12","0.38"
"OP-LOC002-20241004","LOC002","Westside Smile Center","2024-10-04",2024,10,"Friday",false,false,28,28,25,"0.84","0.84",1,"0.04",1,"0.05",15,25,4,21,1.25,"66.5",3791,9,2,2,3,2,9,"0.43",10,8,"0.82",1,7,8,2,20,22,20,2,"0.09",18.75,12,5,2,1,"0.90","0.82",1160,2810,368,"0.29","0.14","0.41"
"OP-LOC003-20241004","LOC003","East Valley Dental Care","2024-10-04",2024,10,"Friday",false,false,18,19,17,"0.73","0.82",1,"0.05",1,"0.04",16,17,3,14,1,"71.0",4080,9,2,2,3,2,6,"0.72",7,6,"0.79",1,5,6,1,14,14,13,0,"0.00",17.75,8,4,1,1,"0.88","0.90",1193,2672,397,"0.30","0.13","0.36"
"OP-LOC001-20241005","LOC001","Downtown Dental","2024-10-05",2024,10,"Saturday",false,true,11,12,11,"0.80","0.87",0,"0.03",0,"0.03",9,11,1,10,1.5,"59.8",3636,14,3,3,5,3,12,"0.27",4,3,"0.83",0,3,3,1,9,9,8,1,"0.11",17.75,5,2,1,0,"0.92","0.84",1472,2723,403,"0.29","0.15","0.42"
"OP-LOC002-20241005","LOC002","Westside Smile Center","2024-10-05",2024,10,"Saturday",false,true,9,10,9,"0.87","0.84",0,"0.05",0,"0.04",24,9,1,8,1.25,"37.1",2150,9,2,2,3,2,9,"0.32",4,3,"0.81",0,3,3,1,7,7,6,0,"0.00",18.75,4,2,1,0,"0.90","0.87",1276,2732,312,"0.32","0.13","0.38"
"OP-LOC003-20241005","LOC003","East Valley Dental Care","2024-10-05",2024,10,"Saturday",false,true,6,6,5,"0.79","0.82",0,"0.05",0,"0.05",7,5,1,4,1,"41.3",2412,9,2,2,3,2,6,"0.40",2,2,"0.81",0,1,2,0,4,4,3,0,"0.00",18.75,2,1,0,0,"0.88","0.87",1680,2751,377,"0.29","0.14","0.37"
"OP-LOC001-20241007","LOC001","Downtown Dental","2024-10-07",2024,10,"Monday",false,false,55,54,50,"0.91","0.87",2,"0.04",2,"0.03",23,50,6,44,1.5,"112.5",6793,14,3,3,5,3,12,"0.62",20,17,"0.83",2,14,17,4,40,38,35,3,"0.08",15.75,24,10,4,2,"0.92","0.83",1740,2357,389,"0.30","0.12","0.35"
"OP-LOC002-20241007","LOC002","Westside Smile Center","2024-10-07",2024,10,"Monday",false,false,38,40,36,"0.82","0.84",2,"0.06",1,"0.03",5,36,5,31,1.25,"65.7",3688,9,2,2,3,2,9,"0.63",14,12,"0.86",1,10,12,3,29,29,25,2,"0.07",14.75,17,7,3,1,"0.90","0.93",1601,2515,370,"0.32","0.14","0.37"
"OP-LOC003-20241007","LOC003","East Valley Dental Care","2024-10-07",2024,10,"Monday",false,false,27,27,24,"0.82","0.82",2,"0.07",1,"0.03",8,24,4,20,1,"69.1",3891,9,2,2,3,2,6,"0.75",10,8,"0.79",1,7,8,2,19,18,16,1,"0.06",16.75,11,5,2,1,"0.88","0.86",1204,2370,341,"0.29","0.14","0.38"
"OP-LOC001-20241008","LOC001","Downtown Dental","2024-10-08",2024,10,"Tuesday",false,false,55,52,48,"0.88","0.87",2,"0.04",2,"0.03",14,48,5,43,1.5,"108.5",6463,14,3,3,5,3,12,"0.57",19,16,"0.83",2,13,16,4,38,41,39,1,"0.02",17.75,23,10,4,2,"0.92","0.87",1383,2280,410,"0.28","0.16","0.41"
"OP-LOC002-20241008","LOC002","Westside Smile Center","2024-10-08",2024,10,"Tuesday",false,false,44,43,39,"0.76","0.84",2,"0.04",2,"0.05",5,39,7,32,1.25,"70.8",3987,9,2,2,3,2,9,"0.63",16,13,"0.84",2,11,13,3,31,29,25,1,"0.03",13.75,19,8,3,2,"0.90","0.86",1540,2643,394,"0.29","0.14","0.36"
"OP-LOC003-20241008","LOC003","East Valley Dental Care","2024-10-08",2024,10,"Tuesday",false,false,27,28,25,"0.84","0.82",2,"0.06",1,"0.05",17,25,4,21,1,"67.6",3802,9,2,2,3,2,6,"0.78",10,9,"0.89",1,7,9,2,20,18,17,1,"0.06",13.75,12,5,2,1,"0.88","0.83",1631,2447,416,"0.28","0.15","0.39"
"OP-LOC001-20241009","LOC001","Downtown Dental","2024-10-09",2024,10,"Wednesday",false,false,56,58,54,"0.78","0.87",2,"0.04",2,"0.04",11,54,9,45,1.5,"107.9",6438,14,3,3,5,3,12,"0.62",22,18,"0.81",2,15,18,4,43,44,41,3,"0.07",18.75,26,11,4,2,"0.92","0.96",1395,2236,411,"0.28","0.15","0.38"
"OP-LOC002-20241009","LOC002","Westside Smile Center","2024-10-09",2024,10,"Wednesday",false,false,40,40,37,"0.85","0.84",2,"0.05",1,"0.03",10,37,5,32,1.25,"67.1",3624,9,2,2,3,2,9,"0.65",15,12,"0.81",2,11,12,3,30,30,28,1,"0.03",16.75,18,8,3,2,"0.90","0.91",1448,2200,346,"0.30","0.15","0.36"
"OP-LOC003-20241009","LOC003","East Valley Dental Care","2024-10-09",2024,10,"Wednesday",false,false,26,28,25,"0.82","0.82",2,"0.06",1,"0.04",7,25,3,22,1,"66.1",3615,9,2,2,3,2,6,"0.75",10,9,"0.85",1,7,9,2,20,20,19,1,"0.05",14.75,12,5,2,1,"0.88","0.92",1673,2706,427,"0.29","0.13","0.39"
"OP-LOC001-20241010","LOC001","Downtown Dental","2024-10-10",2024,10,"Thursday",false,false,54,49,46,"0.79","0.87",2,"0.03",1,"0.02",12,46,9,37,1.5,"109.1",6548,14,3,3,5,3,12,"0.55",18,15,"0.84",2,13,15,4,37,34,31,2,"0.06",15.75,22,9,4,2,"0.92","0.92",1777,2963,375,"0.29","0.12","0.40"
